Text_ID,Product_Type,processed_Product_Description,Sentiment
5800,9,rt mention google quot ad preference quot view edit google think like seenocreepy sxsw,2
7609,9,quot pas quot mention google mention opera dev rel sxsw zing,2
3140,9,summary twitter stream right japan omg android sxsw engadget effing republican ipad2 alcohol,2
6724,7,rt mention mention iphone app unreal clicked location leanstartup amp person tell still seat sxsw,3
4788,9,quot mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,2
8478,9,run 270 iphone battery 8 hour sxsw,2
1150,9,phrase day iphone ready android coming sxsw,2
2288,9,left brain search google right brain search x sxsw link sxsw bettersearch,2
2973,9,fan mention kick sxswi mention giving away ipad 2 visit fb page enter link sxsw,2
8126,9,rsvp iphone rt mention rsvp gt link perfect attendance sxsw light bar lt please rt,2
5556,9,rt mention best sxsw iphone charger,2
2496,9,mention dan die maar doen p rt mention sxsw ipad store sold everything except 64gig wifi white,2
6796,9,rt mention week ipad clip mention join mention review free sxsw go app link ipad2 sxswgo,2
8050,9,n32 social network link code valid infektd sxsw necro,2
5598,6,rt mention ca wait see internet implode austin friday everyone stop normal activity order ipad 2 sxsw,3
2082,9,mention around sxsw need u sim iphone 3gs next wan na bring one please,2
5863,9,rt mention google test sxsw link via google sxsw,2
5193,9,rt mention quot future local contextual discovery quot google mayer argues exceptionally valuable search sxsw,2
7377,9,sxsw photography android many live photo watch live feed link,2
1659,9,mention amp finished mad dash complete web app client showing sxsw fun,2
4104,9,sxsw apple pop store still ipads stock waiting line link via mention apple,2
5669,9,rt mention developer learn mobile accessibility sxsw android include browser access a11y2go link,2
5223,9,rt mention fsw sxsw wanted know spec parsing ajax link link,2
4223,9,mention lost way caring much business tim sxsw,2
2119,9,like asserted corporate new indie rt mention well damn apple setting quot quot shop sxsw link,2
865,3,trying make detailed colour coded google calendar sxsw proving really tough also get organized,3
8763,9,ipad2 live unboxing front sxsw apple store video link,2
2126,2,mention sxsw quot apple come cool technology one ever heard go conference quot via mention,3
6995,8,rt mention zazzle officially sxsw come mention grille mention zazzlsxsw get make iphone case,3
2680,3,volume overwhelming market user picked google bing curatedebate sxsw,3
2336,2,sxsw enchantment mention quot bright spot apple pagemaker saved apple believe god explanation apple survival,2
413,9,syd sxsw crew iphone extra juice pod procured,0
7449,9,bad apple show late shoot idea leaf early meeting personality 2 gamestorming sxsw,2
4333,2,sweet mention rt mention opening temporary store downtown austin sxsw ipad 2 launch link,3
1673,9,mention mention android dev meetup say sxsw sxsw,2
4352,9,seeing demo google map mobile 5 vector graphic sxsw,2
2637,2,smart move apple opening popup store ipad2 launch downtown austin sxsw link,3
6669,9,rt mention appears apple opening pop store austin sxsw employee trying hide beechwood table gave away,2
7152,2,tech even begin apple win sxsw link,3
7338,9,took ipad work sxsw figure gon na need,2
1797,9,download free track sxsw music sampler mention including mention link,2
1096,6,ipad 2 70 1st time user sxsw,3
5935,5,rt mention google new quot quot feature give 3 alternate route avoid traffic collectively saving driver 2 sxsw,3
9066,2,much want bet apple disproportionately stocking sxsw store ipad 2 thank,0
1508,9,world largest ipad sxsw link,3
8728,2,yup showusyouricrazy rt mention apple store mention sxsw day ipad2 release could b genius move mktg history,3
7226,6,part journalsim support democracy yes informed populous yes ipad focus support newsapps sxsw,1
8374,7,yes updated iphone app song info mention stream also live video streaming sxsw link,3
6689,9,rt mention stop killing tree rt mention new post business card dead send card via hashable sxsw link,2
4876,0,excited tell wonder android today sxsw see soon,3
4772,9,quot mention google launch major new social network called circle possibly today link sxsw quot,2
682,9,technews ipad 2 get temporary apple store sxsw link apple sxsw tech,3
3978,7,hollrback released sxsw iphone user grab app mention,3
7200,9,bettercloud sxsw presenter amp austin native john wiley happens chief engineer behind google search,2
2514,6,decided need ipad usguys sxsw,3
2683,9,google launching new social network today sxsw socialmedia link,2
49,2,wooooo mention apple store downtown austin open til midnight,3
6466,9,rt mention reaction google circle news far range quot quot quot please rescue quot sxsw,0
5180,3,rt mention quot google look technical solution great community human quot sxsw,1
8852,9,case wan na stalk google austinjs rocksauce shang accomplish thing sxsw,2
4890,6,found road dawg check ipad store sxsw mention,3
7193,8,twitter failed last time force choke iphone sxsw,1
2302,9,reminded mention abt value google zeitgeist link sxsw,2
804,9,google launch major new social network called circle possibly today mention link via mention sxsw 22sxsw,2
8240,5,term high resonance right sxsw marisa mater google map place hotspot,3
4129,2,temp apple tore set sxsw yay link austin tech,3
8723,9,leaving austin sort want cry always remember week apple mix solace startupbus sxsw,2
4275,9,google marissa mayer fun future link sxsw sxswi link,2
1487,3,fyi breaking google launch major new social network called circle today link via mention sxsw socialmedia,3
103,9,know quot dataviz quot translates quot satanic quot iphone sayin sxsw,1
7546,9,co founder google teacher academy bringing h student austin show use tech link sxsw eeducation,2
8495,2,apple putting store downtown austin sxsw ipad 2 tablet app disrupt ca wait,3
8330,9,quot lotta hipster could meet guy fedora ipad quot mention assistant stage sxsw,2
5254,9,rt mention sxsw quot pre post ipad death flash quot link,2
5490,6,rt mention going sxsw wish could purchase ipad 2 worry link well played apple well played,3
6596,9,rt mention rt mention per rumor google may preview big social strategy mention costume party sxsw yep link cnet,2
7783,9,true rt mention new post business card dead send card via hashable sxsw link cc mention,2
7002,9,everyone sxsw map favorite place austin link mention mention mention,2
8441,9,checkout league extraordinary hacker sxsw lego google link,2
8940,9,leaving excellent panel mention writing compelling content android dev meetup sxsw,2
2766,9,cover time sxsw mention apple store sxsw 9 others link,3
3839,0,awesome iphones etc amp wifi frozen sxsw tmobile teathering android g2 work like charm,3
6049,6,rt mention convinced upgrade ipad held one sxsw trade show failed willpower check,3
2661,7,xwave headset actually control iphone apps brain sxswnui gsdm sxsw,3
3019,9,matter link title touchingstories ipad tablet sxsw,2
6676,9,rt mention soundtrckr featured mention mention sxsw link,3
8555,9,mention launch social network called circle possibly today link sxsw via mention interesting jl,2
3220,7,mullenweg admits iphone app wordpress good yet true respect honesty awareness sxsw,1
6203,6,rt mention bought last ipad 2 3g 64mb apple store sxsw link lt lucky,3
602,9,bring guy start austin mention mention touchingstories sxsw quot designing digital magazine ipad quot,2
369,6,ipad 2 better time improve sxsw,3
6583,2,rt mention rt mention love mention sxsw quot apple come cool technology one ever heard go conference quot,3
1643,2,justmet mention worked apple 25 year sxsw,3
1706,9,sxswnui sxsw xwave control iphone brain,2
8801,0,auntie voxpop popular sxsw apps worth watch link many android phone view,1
7281,9,anyone know buy waterproof ipad austin sxsw,2
598,9,cnnmoney got craving sxsw mind created app foodspotting link iphone apps,3
8447,9,shhhh promo code ipad 2 giveaway sxsw2011 sxsw web developer winning link,2
3015,9,mypov verizon win hand network hard use new service like beluga crappy att iphone network sxsw,2
4350,9,mention mission round table sxsw sxbrits twitter google dell microsoft icm,2
376,9,hootsuite blog social medium dashboard åè hootsuite mobile sxsw update iphone blackberry amp android link,2
6637,9,rt mention rumor google launching new social network called circle today sxswi sxsw t3sxsw link,2
1125,2,read apple sxsw selling ipad 2 release day good lord vortex smugness day may unbearable,1
230,9,apple iie ad si swimsuit issue garage sale sxsw link,2
8784,9,mention via mention apple store downtown austin open til midnight sxsw,2
5559,9,rt mention best thing heard sxsw quot gave ipad 2 money japan relief need ipad quot mention mention,2
486,6,timing everything ipad 2 brand winner sxsw mention link pnid sxsw,3
7289,9,linkdown sxsw edition ipad art show rise austin world poopin day social medium event link,2
227,9,google another go social quot google circle quot sxsw google,2
1728,9,mention sxsw far partied google twilio lego milyoni sick taco party big boi concert 4sq instagram,2
3306,9,launch major new social network called circle possibly today mention link via mention,2
3011,6,ipad top mobile control bottom tapworthy sxsw,2
4249,9,desperately need charging station spot dying iphone sxsw,2
1006,9,grown men playing lego google party sxsw mention speakeasy link,2
2318,9,ipadi alacagimiz yer belli oldu apple open shop austin sxsw link via mention mention,0
521,9,want free music free sxsw sampler album itunes download link open itunes link,2
6878,9,rt mention ca talk liquid exp without talking kindle showing example web kindle iphone version liquidux sxsw,2
6370,9,rt mention next year going set bootleg sidewalk cart austin sell macbook power adapter iphone cable oh red bull sxsw,2
3625,9,wonder front camera back camera use ratio different btwn ipad iphone sxsw,2
3318,9,mention go beyond hour amp share positive action world download earthhour iphone app link sxsw,2
8177,9,jaysis rt mention rt mention whoa line pop apple store downtown sxsw link,2
3921,9,agree mention mention concern sxsw microformats panelist condescending rude,0
5311,3,rt mention sxsw plan google party blackberry party ie 8 party good time party lol,3
6961,8,rt mention woke sandwiched iphone ipad forgot much sxsw like geek spring break,3
6750,9,blogging iphone check taste whirlwind travel sxsw link springbreak continues notenoughplaid,2
7695,9,need workspace book iphone link mention app sxsw virtualoffice,3
3410,2,enchanting offer likeability virgin airline trustworthiness zappos amp great product apple mention sxsw,3
2073,9,bettersearch sxsw google hotpot look like streamlined yelp though wondering game theory built,2
480,2,even begin apple winsåêsxsw link via mention apple sxsw,3
8160,9,sxsw tweeps check homies mention thursday link,2
3928,9,dancing google 80 party ai truth need girl mention joint sxsw link,3
6441,9,rt mention per rumor google may preview big social strategy costume party sxsw yep link cn,2
1973,5,sxsw vegan guide google map austin tx link based lazy smurf info link,3
3949,2,mention jealous love apple store sxsw,3
